,lng,lat,date,customdate,time,crime,barangay,city,modus,time_bin,day,php-usd-rate,PSE-index-Open,PSE-index-High,PSE-index-Low,PSE-index-Close,PSE-index-Adj Close,PSE-index-Volume
346,125.803,7.45765,19/11/2017,"Sun - Nov 19, 2017",1:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Stabbing/Hacking,01:00 - 01:59,Sunday,50.913000000000004,8274.889648,8326.80957,8262.900391,8311.080078,8311.080078,101500
347,125.649,7.303389999999999,19/11/2017,"Sun - Nov 19, 2017",19:10:00,PHYSICAL INJURIES,Little Panay,Panabo City,Stabbing/Hacking,19:00 - 19:59,Sunday,50.913000000000004,8274.889648,8326.80957,8262.900391,8311.080078,8311.080078,101500
348,125.801,7.43505,20/11/2017,"Mon - Nov 20, 2017",10:40:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,10:00 - 10:59,Monday,50.816,8332.709961,8371.950195,8321.980469,8321.980469,8321.980469,0
349,125.695,7.316089999999999,20/11/2017,"Mon - Nov 20, 2017",1:00:00,ROBBERY,San Vicente,Panabo City,In an Uninhabited Place or in a Private Building,01:00 - 01:59,Monday,50.816,8332.709961,8371.950195,8321.980469,8321.980469,8321.980469,0
350,125.68700000000001,7.133189999999999,21/11/2017,"Tue - Nov 21, 2017",7:25:00,THEFT,Moncado (Pob.),Samal City,Salisi,07:00 - 07:59,Tuesday,50.94,8339.80957,8340.629883,8289.19043,8289.19043,8289.19043,0
351,125.791,7.48901,21/11/2017,"Tue - Nov 21, 2017",5:30:00,THEFT,Cuambogan,Tagum City,Salisi,05:00 - 05:59,Tuesday,50.94,8339.80957,8340.629883,8289.19043,8289.19043,8289.19043,0
352,125.78,7.45786,21/11/2017,"Tue - Nov 21, 2017",0:45:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,00:00 - 00:59,Tuesday,50.94,8339.80957,8340.629883,8289.19043,8289.19043,8289.19043,0
353,125.824,7.42063,22/11/2017,"Wed - Nov 22, 2017",23:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),23:00 - 23:59,Wednesday,50.797,8306.719727,8346.919922,8265.679688,8265.679688,8265.679688,0
354,125.8,7.4319,23/11/2017,"Thu - Nov 23, 2017",9:00:00,THEFT,Visayan Village,Tagum City,Plain Theft,09:00 - 09:59,Thursday,50.628,8291.860352,8343.230469,8278.509766,8343.230469,8343.230469,0
355,125.809,7.4480699999999995,23/11/2017,"Thu - Nov 23, 2017",19:00:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,19:00 - 19:59,Thursday,50.628,8291.860352,8343.230469,8278.509766,8343.230469,8343.230469,0
356,125.777,7.46335,24/11/2017,"Fri - Nov 24, 2017",1:00:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,01:00 - 01:59,Friday,50.614,8330.089844,8365.110352,8261.150391,8365.110352,8365.110352,123000
357,125.68799999999999,7.3075600000000005,24/11/2017,"Fri - Nov 24, 2017",12:20:00,MURDER,Santo Niño (Pob.),Panabo City,Shooting,12:00 - 12:59,Friday,50.614,8330.089844,8365.110352,8261.150391,8365.110352,8365.110352,123000
358,125.819,7.4493100000000005,25/11/2017,"Sat - Nov 25, 2017",21:00:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Mauling,21:00 - 21:59,Saturday,50.614,8330.089844,8365.110352,8261.150391,8365.110352,8365.110352,123000
359,125.81700000000001,7.439610000000001,26/11/2017,"Sun - Nov 26, 2017",12:15:00,THEFT,Apokon,Tagum City,Salisi (Akyat Bahay),12:00 - 12:59,Sunday,50.614,8330.089844,8365.110352,8261.150391,8365.110352,8365.110352,123000
360,125.913,7.520639999999999,26/11/2017,"Sun - Nov 26, 2017",14:00:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Tagum City,"Force, Threat and Intimidation",14:00 - 14:59,Sunday,50.614,8330.089844,8365.110352,8261.150391,8365.110352,8365.110352,123000
361,125.81700000000001,7.39041,27/11/2017,"Mon - Nov 27, 2017",22:24:00,PHYSICAL INJURIES,Madaum,Tagum City,Shooting,22:00 - 22:59,Monday,50.685,8358.349609,8361.69043,8261.280273,8361.69043,8361.69043,0
362,125.773,7.46663,28/11/2017,"Tue - Nov 28, 2017",7:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,07:00 - 07:59,Tuesday,50.64,8341.769531,8341.769531,8254.25,8291.879883,8291.879883,0
363,125.803,7.4462,28/11/2017,"Tue - Nov 28, 2017",0:10:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),00:00 - 00:59,Tuesday,50.64,8341.769531,8341.769531,8254.25,8291.879883,8291.879883,0
364,125.806,7.44765,28/11/2017,"Tue - Nov 28, 2017",22:30:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Hacking,22:00 - 22:59,Tuesday,50.64,8341.769531,8341.769531,8254.25,8291.879883,8291.879883,0
365,125.68299999999999,7.2887,28/11/2017,"Tue - Nov 28, 2017",22:30:00,ROBBERY,Cagangohan,Panabo City,Hold Up,22:00 - 22:59,Tuesday,50.64,8341.769531,8341.769531,8254.25,8291.879883,8291.879883,0
366,125.755,7.37896,29/11/2017,"Wed - Nov 29, 2017",14:10:00,Vehicular Traffic Accident,Bincungan,Tagum City,Not Indicated,14:00 - 14:59,Wednesday,50.365,8272.070313,8304.379883,8213.650391,8254.030273,8254.030273,206300
367,125.814,7.4558,29/11/2017,"Wed - Nov 29, 2017",22:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),22:00 - 22:59,Wednesday,50.365,8272.070313,8304.379883,8213.650391,8254.030273,8254.030273,206300
368,125.819,7.38973,30/11/2017,"Thu - Nov 30, 2017",15:30:00,PHYSICAL INJURIES,Madaum,Tagum City,Mauling,15:00 - 15:59,Thursday,50.365,8272.070313,8304.379883,8213.650391,8254.030273,8254.030273,0
369,125.80799999999999,7.44005,30/11/2017,"Thu - Nov 30, 2017",20:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),20:00 - 20:59,Thursday,50.365,8272.070313,8304.379883,8213.650391,8254.030273,8254.030273,0
370,125.82700000000001,7.4126199999999995,01/12/2017,"Fri - Dec 1, 2017",3:00:00,THEFT,Apokon,Tagum City,Salisi,03:00 - 03:59,Friday,50.346000000000004,8236.150391,8236.150391,8122.319823999999,8144.02002,8144.02002,153000
371,125.811,7.416239999999999,01/12/2017,"Fri - Dec 1, 2017",0:25:00,THEFT,Madaum,Tagum City,Applied as Helper,00:00 - 00:59,Friday,50.346000000000004,8236.150391,8236.150391,8122.319823999999,8144.02002,8144.02002,153000
372,125.804,7.44992,01/12/2017,"Fri - Dec 1, 2017",19:45:00,ROBBERY,Magugpo Poblacion,Tagum City,Cellphone Snatching,19:00 - 19:59,Friday,50.346000000000004,8236.150391,8236.150391,8122.319823999999,8144.02002,8144.02002,153000
373,125.806,7.4485600000000005,01/12/2017,"Fri - Dec 1, 2017",20:25:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold-Up W/ Sharp Object,20:00 - 20:59,Friday,50.346000000000004,8236.150391,8236.150391,8122.319823999999,8144.02002,8144.02002,153000
374,125.788,7.45688,01/12/2017,"Fri - Dec 1, 2017",20:55:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,20:00 - 20:59,Friday,50.346000000000004,8236.150391,8236.150391,8122.319823999999,8144.02002,8144.02002,153000
375,125.684,7.30213,02/12/2017,"Sat - Dec 2, 2017",18:15:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,18:00 - 18:59,Saturday,50.346000000000004,8236.150391,8236.150391,8122.319823999999,8144.02002,8144.02002,153000
376,125.78299999999999,7.39688,03/12/2017,"Sun - Dec 3, 2017",19:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),19:00 - 19:59,Sunday,50.346000000000004,8236.150391,8236.150391,8122.319823999999,8144.02002,8144.02002,153000
377,125.802,7.45288,04/12/2017,"Mon - Dec 4, 2017",2:32:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),02:00 - 02:59,Monday,50.321000000000005,8108.209961,8126.970215,8051.859863,8084.450195,8084.450195,0
378,125.81,7.4485399999999995,04/12/2017,"Mon - Dec 4, 2017",13:30:00,THEFT,Magugpo East,Tagum City,Shoplifting,13:00 - 13:59,Monday,50.321000000000005,8108.209961,8126.970215,8051.859863,8084.450195,8084.450195,0
379,125.803,7.457730000000001,05/12/2017,"Tue - Dec 5, 2017",1:45:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Shooting,01:00 - 01:59,Tuesday,50.556999999999995,8093.629883,8149.220215,8085.439941,8093.629883,8093.629883,0
380,125.804,7.457139999999999,05/12/2017,"Tue - Dec 5, 2017",0:30:00,ROBBERY,Magugpo West,Tagum City,Hold Up,00:00 - 00:59,Tuesday,50.556999999999995,8093.629883,8149.220215,8085.439941,8093.629883,8093.629883,0
381,125.772,7.44318,05/12/2017,"Tue - Dec 5, 2017",20:13:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Stabbing/Hacking,20:00 - 20:59,Tuesday,50.556999999999995,8093.629883,8149.220215,8085.439941,8093.629883,8093.629883,0
382,125.79799999999999,7.4359,05/12/2017,"Tue - Dec 5, 2017",12:30:00,ROBBERY,Visayan Village,Tagum City,Snatching,12:00 - 12:59,Tuesday,50.556999999999995,8093.629883,8149.220215,8085.439941,8093.629883,8093.629883,0
383,125.685,7.30512,05/12/2017,"Tue - Dec 5, 2017",19:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,19:00 - 19:59,Tuesday,50.556999999999995,8093.629883,8149.220215,8085.439941,8093.629883,8093.629883,0
384,125.803,7.45782,07/12/2017,"Thu - Dec 7, 2017",2:54:00,MURDER,Magugpo West,Tagum City,Shooting,02:00 - 02:59,Thursday,50.676,8128.060059,8174.930176000001,8109.569823999999,8174.930176000001,8174.930176000001,0
385,125.678,7.303780000000001,07/12/2017,"Thu - Dec 7, 2017",8:30:00,MURDER,San Francisco (Pob.),Panabo City,Shooting,08:00 - 08:59,Thursday,50.676,8128.060059,8174.930176000001,8109.569823999999,8174.930176000001,8174.930176000001,0
386,125.79899999999999,7.43467,07/12/2017,"Thu - Dec 7, 2017",2:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),02:00 - 02:59,Thursday,50.676,8128.060059,8174.930176000001,8109.569823999999,8174.930176000001,8174.930176000001,0
387,125.79799999999999,7.4359,07/12/2017,"Thu - Dec 7, 2017",10:00:00,THEFT,Visayan Village,Tagum City,Salisi,10:00 - 10:59,Thursday,50.676,8128.060059,8174.930176000001,8109.569823999999,8174.930176000001,8174.930176000001,0
388,125.685,7.31675,07/12/2017,"Thu - Dec 7, 2017",19:35:00,MURDER,San Francisco (Pob.),Panabo City,Shooting,19:00 - 19:59,Thursday,50.676,8128.060059,8174.930176000001,8109.569823999999,8174.930176000001,8174.930176000001,0
389,125.81200000000001,7.44946,07/12/2017,"Thu - Dec 7, 2017",21:00:00,THEFT,Magugpo East,Tagum City,Plain Theft,21:00 - 21:59,Thursday,50.676,8128.060059,8174.930176000001,8109.569823999999,8174.930176000001,8174.930176000001,0
390,125.79899999999999,7.43607,07/12/2017,"Thu - Dec 7, 2017",18:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),18:00 - 18:59,Thursday,50.676,8128.060059,8174.930176000001,8109.569823999999,8174.930176000001,8174.930176000001,0
391,125.74700000000001,7.127000000000001,08/12/2017,"Fri - Dec 8, 2017",18:30:00,HOMICIDE,San Antonio,Samal City,Mauling,18:00 - 18:59,Friday,50.74100000000001,8176.209961,8304.700195,8167.600098000001,8304.700195,8304.700195,115600
392,125.79,7.4625,08/12/2017,"Fri - Dec 8, 2017",7:40:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,07:00 - 07:59,Friday,50.74100000000001,8176.209961,8304.700195,8167.600098000001,8304.700195,8304.700195,115600
393,125.69,7.09657,09/12/2017,"Sat - Dec 9, 2017",5:00:00,THEFT,Peñaplata (Pob.),Samal City,Salisi,05:00 - 05:59,Saturday,50.74100000000001,8176.209961,8304.700195,8167.600098000001,8304.700195,8304.700195,115600
