lng,lat,date,customdate,time,customtime,crime,barangay,city,region,province,modus,crimetype,station,moduscode,date_com,datechar
125.695,7.13973,21/12/2017,"Thu - Dec 21, 2017",11:05:00,11:05:AM,RAPE (Art. 266-A RC & R.A.8353),Miranda (Pob.),Samal City,110000000,112300000,"Force, Threat and Intimidation",7,Island Garden City of Samal PS,mc19,21/12/2017,43090
125.798,7.44471,21/12/2017,"Thu - Dec 21, 2017",19:45:00,7:45:PM,ROBBERY,Magugpo South,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,21/12/2017,43090
125.807,7.44803,21/12/2017,"Thu - Dec 21, 2017",3:00:00,3:00:AM,ROBBERY,Magugpo East,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,21/12/2017,43090
125.615,7.33533,23/12/2017,"Sat - Dec 23, 2017",16:20:00,4:20:PM,THEFT,New Malitbog,Panabo City,110000000,112300000,Pick-Pocketing,10,Panabo CPS,mc13,23/12/2017,43092
125.806,7.46233,23/12/2017,"Sat - Dec 23, 2017",23:00:00,11:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,23/12/2017,43092
125.821,7.43001,23/12/2017,"Sat - Dec 23, 2017",18:28:00,6:28:PM,PHYSICAL INJURIES,Apokon,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,23/12/2017,43092
125.638,7.3322,23/12/2017,"Sat - Dec 23, 2017",11:00:00,11:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Nanyo,Panabo City,110000000,112300000,Ftr (Failed to Return),366,Panabo CPS,mc84,23/12/2017,43092
125.805,7.44722,24/12/2017,"Sun - Dec 24, 2017",6:54:00,6:54:AM,ROBBERY,Magugpo Poblacion,Tagum City,110000000,112300000,Hold-Up W/ Gun,8,Tagum CPS,mc54,24/12/2017,43093
125.772,7.46641,24/12/2017,"Sun - Dec 24, 2017",11:00:00,11:00:AM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,24/12/2017,43093
125.798,7.43614,24/12/2017,"Sun - Dec 24, 2017",16:00:00,4:00:PM,RAPE (Art. 266-A RC & R.A.8353),Visayan Village,Tagum City,110000000,112300000,"Force, Threat and Intimidation",7,Tagum CPS,mc19,24/12/2017,43093
125.799,7.43543,25/12/2017,"Mon - Dec 25, 2017",1:45:00,1:45:AM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,25/12/2017,43094
125.798,7.43569,26/12/2017,"Tue - Dec 26, 2017",15:15:00,3:15:PM,Drug Related Incident (RA 9165),Visayan Village,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,26/12/2017,43095
125.798,7.43552,26/12/2017,"Tue - Dec 26, 2017",21:00:00,9:00:PM,Drug Related Incident (RA 9165),Visayan Village,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,26/12/2017,43095
125.691,7.15236,27/12/2017,"Wed - Dec 27, 2017",3:30:00,3:30:AM,PHYSICAL INJURIES,Tambo,Samal City,110000000,112300000,Shooting,6,Island Garden City of Samal PS,mc93,27/12/2017,43096
125.773,7.46714,28/12/2017,"Thu - Dec 28, 2017",17:30:00,5:30:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,28/12/2017,43097
125.773,7.46761,29/12/2017,"Fri - Dec 29, 2017",3:30:00,3:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,29/12/2017,43098
125.686,7.3056,29/12/2017,"Fri - Dec 29, 2017",20:00:00,8:00:PM,THEFT,Santo Niño (Pob.),Panabo City,110000000,112300000,Qualified Theft,10,Panabo CPS,mc66,29/12/2017,43098
125.771,7.44275,30/12/2017,"Sat - Dec 30, 2017",4:30:00,4:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,30/12/2017,43099
125.803,7.4579,30/12/2017,"Sat - Dec 30, 2017",1:40:00,1:40:AM,MURDER,Magugpo West,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,30/12/2017,43099
125.798,7.44501,30/12/2017,"Sat - Dec 30, 2017",10:00:00,10:00:AM,MURDER,Magugpo South,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,30/12/2017,43099
125.799,7.45246,31/12/2017,"Sun - Dec 31, 2017",22:00:00,10:00:PM,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,110000000,112300000,Not Indicated,123,Tagum CPS,mc00,31/12/2017,43100
125.718,7.13211,01/01/2018,"Mon - Jan 1, 2018",0:15:00,12:15:AM,PHYSICAL INJURIES,Toril,Samal City,110000000,112300000,Stabbing/Hacking,6,Island Garden City of Samal PS,mc94,01/01/2018,01/01/2018
125.676,7.08467,01/01/2018,"Mon - Jan 1, 2018",13:15:00,1:15:PM,PHYSICAL INJURIES,Limao,Samal City,110000000,112300000,Mauling,6,Island Garden City of Samal PS,mc92,01/01/2018,01/01/2018
125.808,7.44609,01/01/2018,"Mon - Jan 1, 2018",18:00:00,6:00:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Plain Theft,10,Tagum CPS,mc28,01/01/2018,01/01/2018
125.771,6.91531,02/01/2018,"Tue - Jan 2, 2018",5:00:00,5:00:AM,MURDER,San Remigio,Samal City,110000000,112300000,Shooting,2,Island Garden City of Samal PS,mc89,02/01/2018,01/02/2018
125.799,7.43569,02/01/2018,"Tue - Jan 2, 2018",19:00:00,7:00:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,02/01/2018,01/02/2018
125.729,7.01925,02/01/2018,"Tue - Jan 2, 2018",18:20:00,6:20:PM,PHYSICAL INJURIES,Adecor,Samal City,110000000,112300000,Hacking,6,Island Garden City of Samal PS,mc10,02/01/2018,01/02/2018
125.803,7.45646,02/01/2018,"Tue - Jan 2, 2018",19:20:00,7:20:PM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,Hold Up,8,Tagum CPS,mc8,02/01/2018,01/02/2018
125.797,7.47263,02/01/2018,"Tue - Jan 2, 2018",20:00:00,8:00:PM,Drug Related Incident (RA 9165),San Isidro,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,02/01/2018,01/02/2018
125.771,7.44271,03/01/2018,"Wed - Jan 3, 2018",4:00:00,4:00:AM,THEFT,San Miguel (Camp 4),Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,03/01/2018,01/03/2018
125.8,7.43509,03/01/2018,"Wed - Jan 3, 2018",3:00:00,3:00:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,03/01/2018,01/03/2018
125.77,7.44318,04/01/2018,"Thu - Jan 4, 2018",16:30:00,4:30:PM,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,04/01/2018,01/04/2018
125.806,7.44688,04/01/2018,"Thu - Jan 4, 2018",20:40:00,8:40:PM,ROBBERY,Magugpo Poblacion,Tagum City,110000000,112300000,Snatching,8,Tagum CPS,mc98,04/01/2018,01/04/2018
125.801,7.43146,06/01/2018,"Sat - Jan 6, 2018",3:20:00,3:20:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Akyat Bahay,8,Tagum CPS,mc49,06/01/2018,01/06/2018
125.816,7.45216,06/01/2018,"Sat - Jan 6, 2018",21:30:00,9:30:PM,ROBBERY,Magugpo East,Tagum City,110000000,112300000,Bag/Purse Snatching,8,Tagum CPS,mc7,06/01/2018,01/06/2018
125.781,7.45663,07/01/2018,"Sun - Jan 7, 2018",3:00:00,3:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,07/01/2018,01/07/2018
125.805,7.44777,07/01/2018,"Sun - Jan 7, 2018",22:20:00,10:20:PM,ROBBERY,Magugpo Poblacion,Tagum City,110000000,112300000,Snatching,8,Tagum CPS,mc98,07/01/2018,01/07/2018
125.823,7.42211,09/01/2018,"Tue - Jan 9, 2018",22:15:00,10:15:PM,THEFT,Apokon,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,09/01/2018,01/09/2018
125.823,7.42271,09/01/2018,"Tue - Jan 9, 2018",22:15:00,10:15:PM,Drug Related Incident (RA 9165),Apokon,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,09/01/2018,01/09/2018
125.686,7.30482,10/01/2018,"Wed - Jan 10, 2018",20:50:00,8:50:PM,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,10/01/2018,01/10/2018
125.805,7.44777,10/01/2018,"Wed - Jan 10, 2018",22:50:00,10:50:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,10/01/2018,01/10/2018
125.704,7.2983,11/01/2018,"Thu - Jan 11, 2018",19:30:00,7:30:PM,Drug Related Incident (RA 9165),San Pedro,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,11/01/2018,01/11/2018
125.597,7.34825,13/01/2018,"Sat - Jan 13, 2018",1:00:00,1:00:AM,MURDER,Manay,Panabo City,110000000,112300000,Mauling,2,Panabo CPS,mc88,13/01/2018,01/13/2018
125.801,7.45097,13/01/2018,"Sat - Jan 13, 2018",1:20:00,1:20:AM,Vehicular Traffic Accident,Magugpo West,Tagum City,110000000,112300000,Not Indicated,123,Tagum CPS,mc00,13/01/2018,01/13/2018
125.688,7.30841,13/01/2018,"Sat - Jan 13, 2018",22:00:00,10:00:PM,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,13/01/2018,01/13/2018
125.797,7.45641,15/01/2018,"Mon - Jan 15, 2018",2:00:00,2:00:AM,RAPE (Art. 266-A RC & R.A.8353),Magugpo West,Tagum City,110000000,112300000,"Force, Threat and Intimidation",7,Tagum CPS,mc19,15/01/2018,01/15/2018
125.773,7.46607,15/01/2018,"Mon - Jan 15, 2018",5:00:00,5:00:AM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,15/01/2018,01/15/2018
125.773,7.46565,01/01/2018,"Mon - Jan 1, 2018",1:00:00,1:00:AM,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,01/01/2018,01/01/2018
125.797,7.49722,05/01/2018,"Fri - Jan 5, 2018",4:00:00,4:00:AM,RAPE (Art. 266-A RC & R.A.8353),Cuambogan,Tagum City,110000000,112300000,"Force, Threat and Intimidation",7,Tagum CPS,mc19,05/01/2018,01/05/2018
125.798,7.46105,16/01/2018,"Tue - Jan 16, 2018",3:00:00,3:00:AM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,16/01/2018,01/16/2018
125.806,7.44892,16/01/2018,"Tue - Jan 16, 2018",21:18:00,9:18:PM,ROBBERY,Magugpo Poblacion,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,16/01/2018,01/16/2018
125.798,7.4608,17/01/2018,"Wed - Jan 17, 2018",2:16:00,2:16:AM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,17/01/2018,01/17/2018
125.817,7.45439,17/01/2018,"Wed - Jan 17, 2018",1:55:00,1:55:AM,ROBBERY,Apokon,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,17/01/2018,01/17/2018
125.705,7.12404,16/01/2018,"Tue - Jan 16, 2018",23:00:00,11:00:PM,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,110000000,112300000,"Force, Threat and Intimidation",7,Island Garden City of Samal PS,mc19,16/01/2018,01/16/2018
125.769,7.41171,17/01/2018,"Wed - Jan 17, 2018",18:30:00,6:30:PM,MURDER,Canocotan,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,17/01/2018,01/17/2018
125.818,7.46022,17/01/2018,"Wed - Jan 17, 2018",23:30:00,11:30:PM,PHYSICAL INJURIES,Magugpo North,Tagum City,110000000,112300000,Shooting,6,Tagum CPS,mc93,17/01/2018,01/17/2018
125.776,7.44318,18/01/2018,"Thu - Jan 18, 2018",1:00:00,1:00:AM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Stray Bullet,6,Tagum CPS,mc18,18/01/2018,01/18/2018
125.802,7.43233,18/01/2018,"Thu - Jan 18, 2018",17:41:00,5:41:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,18/01/2018,01/18/2018
125.801,7.46109,19/01/2018,"Fri - Jan 19, 2018",1:30:00,1:30:AM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,19/01/2018,01/19/2018
125.805,7.43835,19/01/2018,"Fri - Jan 19, 2018",2:00:00,2:00:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,19/01/2018,01/19/2018
125.823,7.44214,20/01/2018,"Sat - Jan 20, 2018",19:30:00,7:30:PM,ROBBERY,Magugpo East,Tagum City,110000000,112300000,Hold-Up W/ Sharp Object,8,Tagum CPS,mc55,20/01/2018,01/20/2018
125.804,7.44827,19/01/2018,"Fri - Jan 19, 2018",18:30:00,6:30:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,19/01/2018,01/19/2018
125.815,7.45469,20/01/2018,"Sat - Jan 20, 2018",12:25:00,12:25:PM,MURDER,Magugpo North,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,20/01/2018,01/20/2018
125.794,7.45727,20/01/2018,"Sat - Jan 20, 2018",14:30:00,2:30:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,20/01/2018,01/20/2018
125.804,7.45897,21/01/2018,"Sun - Jan 21, 2018",3:30:00,3:30:AM,MURDER,Magugpo West,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,21/01/2018,01/21/2018
125.814,7.44369,21/01/2018,"Sun - Jan 21, 2018",10:00:00,10:00:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,21/01/2018,01/21/2018
125.801,7.47626,21/01/2018,"Sun - Jan 21, 2018",4:00:00,4:00:AM,THEFT,La Filipina,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,21/01/2018,01/21/2018
125.829,7.42284,21/01/2018,"Sun - Jan 21, 2018",18:00:00,6:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,21/01/2018,01/21/2018
125.815,7.45441,22/01/2018,"Mon - Jan 22, 2018",23:15:00,11:15:PM,PHYSICAL INJURIES,Magugpo East,Tagum City,110000000,112300000,Mauling,6,Tagum CPS,mc92,22/01/2018,01/22/2018
125.799,7.46103,22/01/2018,"Mon - Jan 22, 2018",18:40:00,6:40:PM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,22/01/2018,01/22/2018
125.816,7.37594,16/01/2018,"Tue - Jan 16, 2018",5:00:00,5:00:AM,HOMICIDE,Magdum,Tagum City,110000000,112300000,Stabbing/Hacking,3,Tagum CPS,mc38,16/01/2018,01/16/2018
125.822,7.4229,22/01/2018,"Mon - Jan 22, 2018",23:00:00,11:00:PM,RAPE (Art. 266-A RC & R.A.8353),Apokon,Tagum City,110000000,112300000,Deprived of Reason or Unconcious (Under the Influence of Liquior),7,Tagum CPS,mc19,22/01/2018,01/22/2018
125.797,7.42868,23/01/2018,"Tue - Jan 23, 2018",16:15:00,4:15:PM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,8,Tagum CPS,mc27,23/01/2018,01/23/2018
125.78,7.46307,22/01/2018,"Mon - Jan 22, 2018",0:00:00,12:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,22/01/2018,01/22/2018
125.815,7.44431,24/01/2018,"Wed - Jan 24, 2018",13:20:00,1:20:PM,THEFT,Apokon,Tagum City,110000000,112300000,Shoplifting,10,Tagum CPS,mc72,24/01/2018,01/24/2018
125.807,7.44929,24/01/2018,"Wed - Jan 24, 2018",20:10:00,8:10:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Salisi (Park),10,Tagum CPS,mc70,24/01/2018,01/24/2018
125.772,6.91701,27/01/2018,"Sat - Jan 27, 2018",2:10:00,2:10:AM,Drug Related Incident (RA 9165),San Remigio,Samal City,110000000,112300000,Not Indicated,916,Island Garden City of Samal PS,mc00,27/01/2018,01/27/2018
125.802,7.42907,27/01/2018,"Sat - Jan 27, 2018",3:00:00,3:00:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Akyat Bahay,8,Tagum CPS,mc49,27/01/2018,01/27/2018
125.803,7.44985,27/01/2018,"Sat - Jan 27, 2018",16:30:00,4:30:PM,MURDER,Magugpo Poblacion,Tagum City,110000000,112300000,Shooting,2,Tagum CPS,mc89,27/01/2018,01/27/2018
125.817,7.45748,28/01/2018,"Sun - Jan 28, 2018",2:30:00,2:30:AM,ROBBERY,Magugpo North,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,28/01/2018,01/28/2018
125.78,7.46099,28/01/2018,"Sun - Jan 28, 2018",15:55:00,3:55:PM,Drug Related Incident (RA 9165),Mankilam,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,28/01/2018,01/28/2018
125.772,7.44426,28/01/2018,"Sun - Jan 28, 2018",18:00:00,6:00:PM,ROBBERY,San Miguel (Camp 4),Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,28/01/2018,01/28/2018
125.823,7.43348,28/01/2018,"Sun - Jan 28, 2018",19:30:00,7:30:PM,PHYSICAL INJURIES,Apokon,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,28/01/2018,01/28/2018
125.803,7.45905,29/01/2018,"Mon - Jan 29, 2018",3:30:00,3:30:AM,THEFT,Magugpo West,Tagum City,110000000,112300000,Pick-Pocketing,10,Tagum CPS,mc13,29/01/2018,01/29/2018
125.808,7.43135,29/01/2018,"Mon - Jan 29, 2018",2:30:00,2:30:AM,THEFT,Visayan Village,Tagum City,110000000,112300000,Salisi (Akyat Bahay),10,Tagum CPS,mc67,29/01/2018,01/29/2018
125.801,7.38179,29/01/2018,"Mon - Jan 29, 2018",5:00:00,5:00:AM,ROBBERY,Madaum,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,29/01/2018,01/29/2018
125.812,7.4492,27/01/2018,"Sat - Jan 27, 2018",18:00:00,6:00:PM,THEFT,Magugpo East,Tagum City,110000000,112300000,Shoplifting,10,Tagum CPS,mc72,27/01/2018,01/27/2018
125.819,7.45184,28/01/2018,"Sun - Jan 28, 2018",5:00:00,5:00:AM,ROBBERY,Magugpo East,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,28/01/2018,01/28/2018
125.798,7.46035,29/01/2018,"Mon - Jan 29, 2018",5:00:00,5:00:AM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,29/01/2018,01/29/2018
125.8,7.4238,29/01/2018,"Mon - Jan 29, 2018",5:00:00,5:00:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,29/01/2018,01/29/2018
125.799,7.42718,30/01/2018,"Tue - Jan 30, 2018",1:45:00,1:45:AM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Hitting With Hard Object,6,Tagum CPS,mc18,30/01/2018,01/30/2018
125.792,7.45835,30/01/2018,"Tue - Jan 30, 2018",19:30:00,7:30:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,30/01/2018,01/30/2018
125.717,7.07879,29/01/2018,"Mon - Jan 29, 2018",1:00:00,1:00:AM,RAPE (Art. 266-A RC & R.A.8353),Peñaplata (Pob.),Samal City,110000000,112300000,"Force, Threat and Intimidation",7,Island Garden City of Samal PS,mc19,29/01/2018,01/29/2018
125.779,7.45644,31/01/2018,"Wed - Jan 31, 2018",13:45:00,1:45:PM,PHYSICAL INJURIES,Mankilam,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,31/01/2018,01/31/2018
125.679,7.28742,31/01/2018,"Wed - Jan 31, 2018",12:30:00,12:30:PM,Drug Related Incident (RA 9165),Cagangohan,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,31/01/2018,01/31/2018
125.797,7.41846,01/02/2018,"Thu - Feb 1, 2018",21:45:00,9:45:PM,Drug Related Incident (RA 9165),Visayan Village,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,01/02/2018,02/01/2018
125.821,7.43697,02/02/2018,"Fri - Feb 2, 2018",2:24:00,2:24:AM,ROBBERY,Apokon,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,02/02/2018,02/02/2018
125.813,7.44386,01/02/2018,"Thu - Feb 1, 2018",19:00:00,7:00:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,01/02/2018,02/01/2018
125.802,7.43146,03/02/2018,"Sat - Feb 3, 2018",5:55:00,5:55:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Akyat Bahay,8,Tagum CPS,mc49,03/02/2018,02/03/2018
125.574,7.39732,03/02/2018,"Sat - Feb 3, 2018",11:39:00,11:39:AM,THEFT,A. O. Floirendo,Panabo City,110000000,112300000,Plain Theft,10,Panabo CPS,mc28,03/02/2018,02/03/2018
125.809,7.44848,03/02/2018,"Sat - Feb 3, 2018",16:45:00,4:45:PM,THEFT,Magugpo Poblacion,Tagum City,110000000,112300000,Shoplifting,10,Tagum CPS,mc72,03/02/2018,02/03/2018
125.7,7.16038,26/01/2018,"Fri - Jan 26, 2018",20:00:00,8:00:PM,RAPE (Art. 266-A RC & R.A.8353),Tambo,Samal City,110000000,112300000,"Force, Threat and Intimidation",7,Island Garden City of Samal PS,mc19,26/01/2018,01/26/2018
125.801,7.46058,04/02/2018,"Sun - Feb 4, 2018",2:30:00,2:30:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,04/02/2018,02/04/2018
125.798,7.46105,04/02/2018,"Sun - Feb 4, 2018",18:20:00,6:20:PM,PHYSICAL INJURIES,Magugpo West,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,04/02/2018,02/04/2018
125.789,7.45744,05/02/2018,"Mon - Feb 5, 2018",7:00:00,7:00:AM,ROBBERY,Mankilam,Tagum City,110000000,112300000,Breaking and Entering,8,Tagum CPS,mc97,05/02/2018,02/05/2018
125.809,7.43567,05/02/2018,"Mon - Feb 5, 2018",15:00:00,3:00:PM,PHYSICAL INJURIES,Visayan Village,Tagum City,110000000,112300000,Stabbing/Hacking,6,Tagum CPS,mc94,05/02/2018,02/05/2018
125.812,7.44918,05/02/2018,"Mon - Feb 5, 2018",19:00:00,7:00:PM,THEFT,Magugpo East,Tagum City,110000000,112300000,Shoplifting,10,Tagum CPS,mc72,05/02/2018,02/05/2018
125.805,7.44794,05/02/2018,"Mon - Feb 5, 2018",23:23:00,11:23:PM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,05/02/2018,02/05/2018
125.66,7.33014,06/02/2018,"Tue - Feb 6, 2018",6:50:00,6:50:AM,Drug Related Incident (RA 9165),Southern Davao,Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,06/02/2018,02/06/2018
125.823,7.42154,31/01/2018,"Wed - Jan 31, 2018",11:00:00,11:00:AM,RAPE (Art. 266-A RC & R.A.8353),Apokon,Tagum City,110000000,112300000,Grave Abuse of Authority,7,Tagum CPS,mc19,31/01/2018,01/31/2018
125.805,7.43403,06/02/2018,"Tue - Feb 6, 2018",3:00:00,3:00:AM,ROBBERY,Visayan Village,Tagum City,110000000,112300000,Destroying Window,8,Tagum CPS,mc53,06/02/2018,02/06/2018
125.799,7.4599,06/02/2018,"Tue - Feb 6, 2018",22:50:00,10:50:PM,Drug Related Incident (RA 9165),Magugpo West,Tagum City,110000000,112300000,Not Indicated,916,Tagum CPS,mc00,06/02/2018,02/06/2018
125.801,7.47594,07/02/2018,"Wed - Feb 7, 2018",1:00:00,1:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,La Filipina,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,07/02/2018,02/07/2018
125.682,7.29513,06/02/2018,"Tue - Feb 6, 2018",20:15:00,8:15:PM,Drug Related Incident (RA 9165),New Pandan (Pob.),Panabo City,110000000,112300000,Not Indicated,916,Panabo CPS,mc00,06/02/2018,02/06/2018
125.799,7.43892,07/02/2018,"Wed - Feb 7, 2018",2:06:00,2:06:AM,ROBBERY,Magugpo South,Tagum City,110000000,112300000,With Violence Against or Intimidation of Persons,8,Tagum CPS,mc27,07/02/2018,02/07/2018
125.814,7.4444,07/02/2018,"Wed - Feb 7, 2018",13:00:00,1:00:PM,THEFT,Magugpo East,Tagum City,110000000,112300000,Salisi (Establishment),10,Tagum CPS,mc68,07/02/2018,02/07/2018
125.755,7.37947,06/02/2018,"Tue - Feb 6, 2018",2:00:00,2:00:AM,THEFT,Bincungan,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,06/02/2018,02/06/2018
125.807,7.44854,08/02/2018,"Thu - Feb 8, 2018",14:30:00,2:30:PM,ROBBERY,Magugpo Poblacion,Tagum City,110000000,112300000,Cellphone Snatching,8,Tagum CPS,mc10,08/02/2018,02/08/2018
125.821,7.4172,10/02/2018,"Sat - Feb 10, 2018",1:00:00,1:00:AM,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,110000000,112300000,Swpu (Stolen While Parked),366,Tagum CPS,mc86,10/02/2018,02/10/2018
125.803,7.44346,10/02/2018,"Sat - Feb 10, 2018",21:00:00,9:00:PM,PHYSICAL INJURIES,Magugpo South,Tagum City,110000000,112300000,Strangulation,6,Tagum CPS,mc18,10/02/2018,02/10/2018
125.818,7.45948,11/02/2018,"Sun - Feb 11, 2018",21:15:00,9:15:PM,THEFT,Magugpo North,Tagum City,110000000,112300000,Salisi,10,Tagum CPS,mc12,11/02/2018,02/11/2018
125.803,7.45355,12/02/2018,"Mon - Feb 12, 2018",4:40:00,4:40:AM,ROBBERY,Magugpo West,Tagum City,110000000,112300000,Bag/Purse Snatching,8,Tagum CPS,mc7,12/02/2018,02/12/2018
